regime,arm,period,instrument_id,signal_date,entry_date,exit_date,entry_price,stop_price,exit_price,shares,initial_risk_per_share,costs,mfe,mae,exit_reason,gross_r,net_r,holding_days
1x,NONE,primary,CLMT,2019-12-12,2019-12-13,2020-01-14,3.6718350000,3.268926421704331325248616422,4.4677650000,2481,0.402908578295668674751383578,24.810,2.129924866901811004091167513,-0.4016668016466001105231442606,time,1.975460545831114567112714872,1.950641019668875242459633384,32
1x,NONE,primary,CLMT,2020-01-16,2020-01-17,2020-01-31,4.5022500000,4.110863702106260160085015324,4.108808270255207030004972816,2555,0.391386297893739839914984676,25.550,0.5052552965297944811881427926,-1.334359436726600090015208968,stop,-1.005251670439446946151527980,-1.030801875068007981862685644,14
1x,NONE,primary,CLMT,2020-04-13,2020-04-14,2020-04-15,2.0910450000,1.528918890998626262144085838,1.528154431553126949013013795,1778,0.562126109001373737855914162,17.780,0.3717226377746658811405407853,-1.015866352506683630905697939,stop,-1.001359942961655682365651748,-1.019149545401160163289321475,1
1x,NONE,primary,CLMT,2020-05-18,2020-05-19,2020-06-17,2.2811400000,1.831447014145334918587514471,2.6886550000,2223,0.449692985854665081412485529,22.230,2.265679101184118285794270299,-0.06924724418553426714134775839,time,0.9062071520317275810567222788,0.8839697582663023186478116306,29
1x,NONE,primary,CLMT,2020-09-17,2020-09-18,2020-09-29,2.9214600000,2.618456537290024224749797247,2.617147309021379212637422348,3300,0.303003462709975775250202753,33.000,0.02818449638700725580355905320,-1.192923660895508510861177444,stop,-1.004320835996181862853622111,-1.037323759165979586276993368,11
1x,NONE,primary,CLMT,2020-10-06,2020-10-07,2020-11-04,3.0915450000,2.690372148481329354304020765,3.5982000000,2492,0.401172851518670645695979235,24.920,1.716105657184429887319640590,-0.1284857631937765555365141864,time,1.262934413637459709872006890,1.238007502551267730914491285,28
1x,NONE,primary,CLMT,2020-12-04,2020-12-07,2020-12-22,3.7518750000,3.379035201269116783195974738,3.377345683668482224804376751,2682,0.372839798730883216804025262,26.820,0.3972885955421219096643234639,-1.024233467832221463311821251,stop,-1.004531484048606240134419690,-1.031352655055669322643403553,15
1x,NONE,primary,CLMT,2021-02-03,2021-02-04,2021-03-05,3.9819900000,3.464742294870748747892106333,4.3578200000,1933,0.517247705129251252107893667,19.330,0.9241413644948962538448330301,-0.6611725805811794101637924896,time,0.7265957804609042887858069867,0.7072626835697326343466774072,29
1x,NONE,primary,CLMT,2021-03-08,2021-03-09,2021-04-07,4.4622300000,3.920936748520139716445832252,6.0369800000,1847,0.541293251479860283554167748,18.470,4.023272032389318561302566152,-0.2627596032486133884542738599,time,2.909236344060704024948096469,2.890762069769161214819834228,29
1x,NONE,primary,CLMT,2021-05-05,2021-05-06,2021-05-07,6.3531750000,5.757002924347271973766113419,5.7371300000,1677,0.596172075652728026233886581,16.770,0.2295058852768222605766950682,-1.816883152090056291614556408,stop_gap,-1.033334208626785817774311078,-1.050107889260940560005386910,1
1x,NONE,primary,CLMT,2021-06-11,2021-06-14,2021-07-13,6.4632300000,5.868209656214030306272681634,7.1564200000,1680,0.595020343785969693727318366,16.800,1.742411013047528275395329931,-0.2407144587505401148614187390,time,1.164985377792968667323792890,1.148179229726883341982634003,29
1x,NONE,primary,CLMT,2021-08-25,2021-08-26,2021-09-13,7.1535750000,6.373877815985494785699343662,6.370690877077502038306493990,1282,0.779697184014505214300656338,12.820,1.085581707044171400647834026,-1.415389233956075793448838864,stop,-1.004087405948529703415771822,-1.016912897953659176206011171,18
1x,NONE,primary,CLMT,2021-10-01,2021-10-04,2021-11-01,8.1940950000,7.296310901274329372593216651,11.2243850000,1113,0.897784098725670627406783349,11.130,3.737986677157042786860824354,-0.08253097833340070272920502235,time,3.375299255468261225093227440,3.364160720029513576435530562,28
1x,NONE,primary,CLMT,2021-11-08,2021-11-09,2021-12-08,13.5067500000,11.88617182789051346843891774,15.1424250000,617,1.62057817210948653156108226,6.170,2.420895250547003280101511438,-0.6520820890882675629254501272,time,1.009315704820867798427334409,1.003145067592684523642139707,29
1x,NONE,primary,CLMT,2022-01-12,2022-01-13,2022-01-19,16.5582739995,14.30743865491850576228560312,14.30028493559104650940446032,444,2.25083534458149423771439688,4.440,0.2762201162322691846223890318,-1.025518816850277217494181068,stop,-1.003178250841262388818672196,-1.007621045834718178586988135,6
1x,NONE,primary,CLMT,2022-04-20,2022-04-21,2022-04-25,14.4172050000,13.01167675386433052558134310,13.00517091548739836031855243,711,1.40552824613566947441865690,7.110,0.1940871702507701119659132327,-1.008307733335444771820055584,stop,-1.004628749649691625785086830,-1.011743512392805323322281911,4
1x,NONE,primary,CLMT,2022-04-26,2022-04-27,2022-05-09,14.8474200000,13.27624829451580446015016504,13.26961017036854655792008996,636,1.57117170548419553984983496,6.360,0.7272152343450492745598894456,-1.621350480732434860578124570,stop,-1.004224951432162024322185751,-1.010589628166789352601692563,12
1x,NONE,primary,CLMT,2022-06-07,2022-06-08,2022-06-13,15.0075000000,13.54808495737137283078128674,13.54131091489268714436589610,685,1.45941504262862716921871326,6.850,0.1387542228119472306333697530,-1.320734639358164380473186167,stop,-1.004641614811976044601803199,-1.011493675197751216484932570,5
1x,NONE,primary,CLMT,2022-07-29,2022-08-01,2022-08-29,12.3161550000,10.73315179426690364878285648,17.5312309995,631,1.58300320573309635121714352,6.310,3.887448855259977460794622358,-0.1807671639347566903375654568,time,3.294419102003570091913442599,3.288101995402785318264980561,28
1x,NONE,primary,CLMT,2022-10-19,2022-10-20,2022-11-17,17.6988460005,15.84337847676469743120741903,17.1414250000,538,1.85546752373530256879258097,5.380,1.509675574305340008998836324,-0.5329368409042911455361925406,time,-0.3004207798678348674306117339,-0.3058102571139084994811970210,28
1x,NONE,primary,CLMT,2022-12-30,2023-01-03,2023-02-01,16.8884389995,15.01427955568461856998587755,16.4917500000,533,1.87415944381538143001412245,5.330,0.4597052845973707519077642836,-0.6287826808913089250361773527,time,-0.2116623539203406223641546202,-0.2169980792413635619570170793,29
1x,NONE,primary,CLMT,2023-02-06,2023-02-07,2023-03-08,17.9989950000,16.45172693573136475379068145,19.0704600000,646,1.54726806426863524620931855,6.460,1.454825477228477585725661669,-0.9041710562683130424153975878,time,0.6924882796611339096934685087,0.6860252754597728394793834149,29
1x,NONE,primary,CLMT,2023-04-26,2023-04-27,2023-05-02,18.0990450000,16.77954555608363565564290736,16.77115578330559383781508591,757,1.31949944391636434435709264,7.570,0.08408794752552601350165006793,-1.287643589266789350630991579,stop,-1.006358299593624988585526306,-1.013936931055809859207734615,5
1x,NONE,primary,CLMT,2023-07-11,2023-07-12,2023-07-25,16.7583750000,15.67757324664954027791906086,15.1324300000,925,1.08080175335045972208093914,9.250,0.2143084976333245302201517448,-1.515888547479754245869146745,stop_gap,-1.504387825944590839886906114,-1.513640216560168801256367603,13
1x,NONE,holdout,CLMT,2023-08-21,2023-08-22,2023-09-20,16.9584760005,16.03961768859279941537111619,19.4102900000,1088,0.91885831190720058462888381,10.880,3.212164444998879198876727249,-0.06363984494913698991013577968,time,2.668326517513854890006732789,2.657443446783130583731693377,29
1x,NONE,holdout,CLMT,2023-11-22,2023-11-24,2023-12-22,17.4187050000,15.47906103692399023606621056,17.1714100000,515,1.93964396307600976393378944,5.150,0.2017349613892341814318900249,-0.6386249350811699814221259036,time,-0.1274950479096297589464679850,-0.1326506332595005512773468133,28
1x,NONE,holdout,CLMT,2024-04-09,2024-04-10,2024-04-16,15.7478700000,14.71082666778090673243375644,14.70347125444701627906753956,964,1.03704333221909326756624356,9.640,0.03098231192639497540618633157,-1.232224305676388024348064971,stop,-1.007092676945476465006999995,-1.016735475553131297066192753,6
1x,NONE,holdout,CLMT,2024-04-23,2024-04-24,2024-05-15,16.0780350000,15.01905999958600619126116530,15.01155046958621318816553472,944,1.05897500041399380873883470,9.440,0.6817573594445163239243928593,-1.008555442368766298627894088,stop,-1.007091319433279577661855523,-1.016534412987037331842457227,21
1x,NONE,holdout,CLMT,2024-07-10,2024-07-11,2024-07-12,17.1685800000,16.31300551918599313387614857,16.30484901642640013730921050,1168,0.85557448081400686612385143,11.680,1.088648645894431689273269584,-1.459346939394547592485472652,stop,-1.009533363771945106403031533,-1.021221416915472534301007415,1
1x,NONE,holdout,CLMT,2024-08-15,2024-08-16,2024-09-16,16.7983960005,14.63799704526345837915062202,17.9510190005,462,2.16039895523654162084937798,4.620,2.032775006141939235119228899,-0.8185506645490757048899915587,time,0.5335232167217001609574816160,0.5288944420336911574849022764,31
1x,NONE,holdout,CLMT,2024-10-03,2024-10-04,2024-11-01,19.0095000000,16.92749643488578916361111598,21.1094409995,480,2.08200356511421083638888402,4.800,3.016565920075874357710780829,-0.004562912455665687561908264623,time,1.008615467661221408064037825,1.003812401918415421156765968,28
1x,NONE,holdout,CLMT,2025-01-03,2025-01-06,2025-01-07,23.5917900000,21.25496657232384861912766823,21.24433908903768669481810440,427,2.33682342767615138087233177,4.270,0.06770301860476106502212228860,-1.134783642013151759395415218,stop,-1.004547833251025902427717129,-1.008827146733407614394225079,1
1x,NONE,holdout,CLMT,2025-05-08,2025-05-09,2025-06-09,11.9259600000,10.36120131878717587917785532,13.1634150000,639,1.56475868121282412082214468,6.390,1.855902788632632050358884365,-0.08049803558358918371069443764,time,0.7908280138384435799358318937,0.7844372520423504405494636468,31
1x,NONE,holdout,CLMT,2025-06-13,2025-06-16,2025-07-16,15.6678300000,14.21242207753124684671594906,16.2018940005,687,1.45540792246875315328405094,6.870,1.073355432441339464172956466,-0.4863447484876507121027441159,time,0.3669514177125596035096920017,0.3600804918053834353322660079,30
1x,NONE,holdout,CLMT,2025-09-03,2025-09-04,2025-10-02,16.7383650000,15.17108411312490214266313548,18.4307809995,638,1.56728088687509785733686452,6.380,1.800337146729248646252724250,-0.1138060200272286072671060150,time,1.079842173584086208038259477,1.073461696361564617193193376,28
1x,NONE,holdout,CLMT,2025-10-22,2025-10-23,2025-11-13,19.6798350000,18.02945671196755189613974575,18.02044198361156812019167588,605,1.65037828803244810386025425,6.050,1.466430464790758997172791538,-1.072381412694156369405105649,stop,-1.005462219432570805418045050,-1.011521436323942918464770342,21
1x,NONE,holdout,CLMT,2025-12-10,2025-12-11,2026-01-06,19.8199039995,18.41685988511026467578420298,18.40765145516770954344631088,712,1.40304411438973532421579702,7.120,0.7626951922074424111708313735,-1.133181760426357513092995969,stop,-1.006563179195944532907305496,-1.013690538840191767301994468,26
1x,NONE,holdout,CLMT,2026-01-26,2026-01-27,2026-02-25,21.5707789995,20.10974088061479157657141023,29.5752050000,684,1.46103811888520842342858977,6.840,5.714581223158343747533478384,-0.2127110822660318560021969806,time,5.478588064907905227184623512,5.471743616518269689536198945,29
1x,NONE,holdout,CLMT,2026-02-26,2026-02-27,2026-02-27,28.9444650000,26.70835253873423986823879774,26.69499836246487274830467834,447,2.23611246126576013176120226,4.470,0.1276925937071929762263628511,-1.026095529516082204273457332,stop,-1.005972050377917010784369328,-1.010444097367154511483981034,0
1x,NONE,holdout,CLMT,2026-03-27,2026-03-30,2026-04-24,33.8469170010,30.87929014809702686773028877,30.86385050302297835429642363,336,2.96762685290297313226971123,3.360,1.042274568979015987069237752,-1.222161066999410407408407551,stop,-1.005202690850079497589320872,-1.008572386736952155914436416,25
1x,NONE,holdout,CLMT,2026-06-03,2026-06-04,2026-06-09,37.0685239995,34.21189531990405636058087652,34.19478937224410433240058608,350,2.85662867959594363941912348,3.500,0.2315582718974741206495519920,-1.368229629359053373530416528,stop,-1.005988159322958131906350303,-1.009488789303825806948319599,5
1x,NONE,holdout,CLMT,2026-07-08,2026-07-09,2026-07-31,38.8193989995,35.81799956934166452272130443,44.1679040005,333,3.00139943015833547727869557,3.330,2.125875661995244152632767081,-0.1630562712121866457055780806,end_of_data,1.782003737076023096258683820,1.778671957940091008352501672,22
1x,A,primary,CLMT,2017-07-18,2017-07-19,2017-08-16,4.4522250000,4.144130983581895806695472405,6.1969000000,3245,0.308094016418104193304527595,32.450,7.944896263996914359587610476,-0.007221821526648950352905162161,time,5.662800661575846048069579233,5.630343036736974361090230190,28
1x,A,primary,CLMT,2017-08-30,2017-08-31,2017-09-29,7.4537250000,6.639089883849232818119152013,8.3458250000,1227,0.814635116150767181880847987,12.270,2.020874091186757174282863594,-0.1273269442276329215364930078,time,1.095091510681815659703113157,1.082816076193733430584145405,29
1x,A,primary,CLMT,2017-10-31,2017-11-01,2017-11-13,9.0045000000,8.234201034243758749028895262,8.230083933726636869654380814,1298,0.770298965756241250971104738,12.980,1.227445501074709452281825718,-1.823318039407117319650792407,stop,-1.005344808574525235993163247,-1.018326781087213860554578643,12
1x,A,primary,CLMT,2017-12-26,2017-12-27,2017-12-28,9.0045000000,8.186687975346175380312937844,8.182594631358502292622781375,1222,0.817812024653824619687062156,12.220,0.3613299769284800406079644461,-3.551549637863858808615339201,stop,-1.005005238201780877369973631,-1.017232986998006936273796455,1
1x,A,primary,CLMT,2018-03-08,2018-03-09,2018-03-19,7.9539750000,7.231357419469492471903597342,7.227741740759757725667645543,1383,0.722617580530507528096402658,13.830,0,-1.596937344304317529817476379,stop,-1.005003585308677802389232853,-1.018842163651400283637244953,10
1x,A,primary,CLMT,2018-05-15,2018-05-16,2018-05-17,8.4542250000,7.792561858151614301044136699,7.788665577222538493893614631,1511,0.661663141848385698955863301,15.110,0.06918172874512169736170174406,-1.215459875478874867519706939,stop,-1.005888617156747421975726192,-1.021002047794676793327272177,1
1x,A,primary,CLMT,2018-06-01,2018-06-04,2018-06-21,8.5042500000,7.741184111867847206392357818,7.737313519811913282789161639,1310,0.763065888132152793607642182,13.100,0.3220560685808554854947801690,-1.119497035951966626587653955,stop,-1.005072421813283296566671382,-1.018177450036308952131057147,17
1x,A,primary,CLMT,2019-05-17,2019-05-20,2019-06-18,4.4222100000,3.963904130566994453426264520,4.1679150000,2181,0.458305869433005546573735480,21.810,0.7588600172855508499768212657,-0.8994211671562635954712484371,time,-0.5548587023653042163226537961,-0.5766781916342754590259178712,29
1x,A,primary,CLMT,2019-07-12,2019-07-15,2019-08-05,4.6423200000,4.261646188406581318112472176,4.259515365312378027453415940,2626,0.380673811593418681887527824,26.260,0.9395970752567098504598388474,-1.161939662065387779734388054,stop,-1.005597503766503200169127039,-1.031866712983029420546554876,21
1x,A,primary,CLMT,2020-01-06,2020-01-07,2020-02-05,3.9819900000,3.622036307585445091189931591,4.2678650000,2778,0.359953692414554908810068409,27.780,1.994728808540948041378864029,-0.3389047051627557437470336387,time,0.7941993818214837137772214237,0.7664180304678681925257226419,29
1x,A,primary,CLMT,2020-06-08,2020-06-09,2020-06-10,3.1215600000,2.700451807930176273706805332,2.699101582026211185569951929,2374,0.421108192069823726293194668,23.740,0.1862704204695070504461211105,-1.119807234530861100310719925,stop,-1.003206363422493590186069569,-1.026953229877045738381648497,1
1x,A,primary,CLMT,2020-09-17,2020-09-18,2020-09-29,2.9214600000,2.618456537290024224749797247,2.617147309021379212637422348,3300,0.303003462709975775250202753,33.000,0.02818449638700725580355905320,-1.192923660895508510861177444,stop,-1.004320835996181862853622111,-1.037323759165979586276993368,11
1x,A,primary,CLMT,2020-10-06,2020-10-07,2020-11-04,3.0915450000,2.690372148481329354304020765,3.5982000000,2492,0.401172851518670645695979235,24.920,1.716105657184429887319640590,-0.1284857631937765555365141864,time,1.262934413637459709872006890,1.238007502551267730914491285,28
